,total_crypto_borrow,total_crypto_collateral,total_external_crypto_lending,total_stablecoin_borrow,total_stablecoin_collateral,total_external_stablecoin_lending,total_stake_borrow,total_stake_collateral,total_external_stake_lending,weighted_crypto_rate,weighted_stablecoin_rate,weighted_stake_rate,date
565,2920487105.569096,4593105936.7650385,742642768.4238524,2453138469.474297,176044934.85662678,2927504612.023841,103222887.60892522,3064677384.7422805,275074852.06947005,0.01510750517007712,0.03941157798423085,0.0001561717791401924,2024-08-19
566,2928850463.6671534,4661346990.256017,739187832.5919217,2481847022.8708453,177628975.71145514,2936855016.157808,103294373.91738716,3073487483.6315975,272469582.1469148,0.014639824848326318,0.040058925157096796,0.00015563217733653093,2024-08-20
567,2892580051.994005,4745684704.375285,744179594.4048218,2517520276.967026,171199096.24541494,2962233760.153509,103396328.18536584,3052063318.5578475,280787354.1287915,0.014224419564396854,0.040751228992628466,0.00015665634059799634,2024-08-21
568,2912064274.0038238,4736970112.169725,751350362.0027859,2518168946.64435,171548964.06314027,2947251301.8572965,102915753.87043834,3085363405.2797346,274398898.41283184,0.014061643916021679,0.04115087554111872,0.00015414000535454652,2024-08-22
569,2924496693.837547,4703649246.467671,756729288.9948827,2517601459.2376285,169134592.30678108,2959528241.9566674,102761679.81091931,3092858881.513406,276982139.42559725,0.01382405746172649,0.04085381151746921,0.0001548900206558385,2024-08-23
570,2936670130.1551805,4760509852.285467,760828282.7697746,2553333565.5443244,169960026.06321275,2964439084.28845,104037659.90757523,3085230318.8317647,274845059.3393576,0.013925986229789437,0.041869225664547816,0.00015569375761428138,2024-08-24
571,2970676736.9931455,4838968240.234923,719669988.5585985,2584551740.0670724,175138345.84386694,2960502168.492806,105410963.23196357,3082546078.549018,292130977.77385587,0.01431635985070388,0.04285426727177453,0.00015653080239295253,2024-08-25
572,2997238825.408813,4832236527.617124,712120676.3279513,2593995289.4791193,165440778.7956569,2971800934.834528,106020811.81584007,3073137278.404472,289577413.6519801,0.014742442256597633,0.04313224377638117,0.00015868091282839452,2024-08-26
573,2963722980.2031746,4733211215.383877,749113045.9290864,2553546514.724095,167801323.5560439,2922955589.277637,85118146.66144584,3011946645.756281,288737063.5628818,0.014912526886014368,0.04309808633214971,0.00011708121855430658,2024-08-27
574,2973301954.5419154,4655541602.477225,736063834.5963993,2531349500.545011,190591880.901259,2929271003.1383433,85962774.2600726,3028952802.728504,288916366.55862254,0.015499263583128222,0.04151656369693324,0.00011915190782077737,2024-08-28
575,2972971371.6413174,4658577556.843331,752502127.2605908,2527567504.4698377,194619202.084883,2929697737.422457,85625225.91434167,3038688147.956755,287413018.3366001,0.01531190177018265,0.04127081796686843,0.0001172015835976134,2024-08-29
576,2946799181.4544015,4592899212.526721,760588649.194914,2490677014.237707,197595443.56326237,2946476906.062064,83837981.16690229,3005087090.304417,288374056.4950745,0.01540770690250672,0.039569204767632704,0.00011561784608541991,2024-08-30
577,2947067225.7429028,4604317362.851471,761171061.8459038,2495209616.775871,211425915.43302324,2957555825.0652127,84383741.03935134,3009627017.263653,288367451.9352256,0.015260240693981832,0.039082485307953566,0.00011777487023854786,2024-08-31
578,2943229289.380156,4577804455.252113,763897208.563727,2488525127.3871584,210407831.23743358,2938464857.3949494,88145291.37112866,3007430019.710477,287448428.97139955,0.015287763541425525,0.039376806528219725,0.0001263261627620358,2024-09-01
579,2939715900.943559,4575835895.545024,763577988.7262704,2494799678.621424,202041066.8572587,2968841734.2089877,89246472.31291172,3005111066.6216006,277534776.91097456,0.015322979157959871,0.03903354244305904,0.00012961878526953567,2024-09-02
580,2946995979.1524167,4548065120.464791,768381903.6935143,2480301017.969787,204122919.38551137,2997992436.8787646,86297617.9787721,2999995183.3256617,259804718.76133767,0.015530939555843733,0.03784420782460265,0.00012414011500917806,2024-09-03
581,3004318093.9422436,4520608869.287291,786578041.063046,2495821321.242595,196359345.17997843,3012756153.533317,89454685.15604012,2960868716.709057,264125412.50846857,0.015846107850993538,0.03815795367999893,0.00013433929632802863,2024-09-04
582,3006751458.03931,4496236780.612876,785758189.0715467,2506599725.61518,196704237.63212445,2994708238.538521,88116904.21422684,2947131173.340479,258051555.37336645,0.015859580006731468,0.03890714810829055,0.00013587772911393317,2024-09-05
583,2938123091.061832,4372264597.880812,777106148.4848434,2429590831.3395114,230539910.6454308,2970924556.015479,88533002.01949213,2813475122.8250933,266014309.57276314,0.01601099808115016,0.03634064409316218,0.0001370065629429862,2024-09-06
584,2928250863.514118,4379916321.881833,794413632.475103,2417987975.567606,205914188.05665365,2991256047.989437,86228151.25602074,2749891699.32879,273787489.9149088,0.015656100736362283,0.03607382904616144,0.0001362372959400008,2024-09-07
585,2925807319.8451357,4418201747.979254,781074411.5385438,2417902161.1030583,207846358.72647995,2988715076.5802293,86043673.78024887,2699431363.8946195,265585613.6722105,0.01532979181964099,0.03608556767464043,0.0001393629369254359,2024-09-08
586,2932743254.1480346,4436964618.702151,809549761.9373047,2440886819.238698,204260933.64766178,2995602409.1549487,86016763.72492382,2737831408.126964,286894361.30192006,0.014775388536971067,0.03670241724087251,0.00013341382199925656,2024-09-09
587,2929490909.4539413,4458559681.346214,787642921.3895711,2430826207.125273,204702888.54143608,3008608540.0443997,87129113.71529484,2699682061.7067637,284408955.3473748,0.014894574128877399,0.0305506023803556,0.00014338863268242407,2024-09-10
588,2916970668.178767,4460332615.3357115,797571469.9186193,2437342321.552462,198948662.91285178,3020538728.2435927,84532287.0153426,2719655294.769548,274607678.2954084,0.014554221357156763,0.03401096882367079,0.0001312958824317831,2024-09-11
589,2914425706.5786405,4490585773.893052,800161939.8926749,2455753435.4658737,195426509.8508871,3052599528.414042,84008890.1201121,2699691555.8137226,281001625.30870295,0.014449767631242852,0.031720399522404574,0.0001295833377286102,2024-09-12
590,2937982469.778842,4625966413.0105715,797105636.0515548,2496331336.606715,195103923.5920787,3054329398.966925,83986884.89797774,2704262585.234507,286980072.7764183,0.01475643942955337,0.03162633492671898,0.00012860904075809055,2024-09-13
591,2950435842.039016,4660054249.643647,780503822.1965697,2507026817.4453487,197030421.8478814,3079186861.5151577,83202588.74747296,2714054393.8906584,331711660.24091816,0.01502853291953291,0.031367541995971554,0.00012106280315303082,2024-09-14
592,2929905986.151515,4642554531.053648,777476048.147095,2537247955.777569,207709530.55694142,3075540793.196854,81508713.34398146,2690133056.869172,266041066.01053077,0.015229300696931286,0.03223735927894142,0.00012221848007485154,2024-09-15
593,2997026557.1770215,4627414195.148472,784629415.0073469,2538439470.707284,201805704.54420766,3095801667.715649,81364139.96204856,2715151491.2090616,270697217.0007035,0.01630369186169626,0.03167912721650862,0.00011953808745374139,2024-09-16
594,2979418763.873731,4644339852.601535,788449226.2895368,2564676095.5915217,204519031.0901844,3091453717.561505,79517876.3862047,2718014050.8110185,272544785.9800314,0.016075368379745197,0.03235262194180026,0.00011621253102999188,2024-09-17
595,2990478125.70357,4707044516.233777,751589133.6437298,2583239671.843502,190094756.81504133,3103861492.9841447,79967401.37269747,2725995287.2961473,271593946.34896284,0.015919856596135328,0.03287077454224908,0.0001172033256298149,2024-09-18
596,2974291963.986688,4707450459.641214,773865846.1445426,2656508015.854568,196983498.2925386,3109164371.6213884,79976403.68580353,2822946897.863773,268695301.2769819,0.015237613337867412,0.034523276345218644,0.00011221923192813787,2024-09-19
597,2933275872.9350224,4779161455.960971,782835838.7926804,2699242147.7695293,194215776.11396804,3113604692.607207,78505414.85253233,2792181412.817951,299967954.09176147,0.014235251678111528,0.03563098371262628,0.00010910338375997051,2024-09-20
598,2937130281.4611115,4808995130.831628,758048442.700189,2722107820.929317,186924231.6983423,3125702796.739824,78511767.11577262,2818139675.5364695,304065561.7180939,0.014147974004887924,0.0369700883161322,0.00010852396075755517,2024-09-21
599,2943206795.2545166,4797905628.615425,763936829.4105935,2711006746.0076256,184533820.88986674,3130524644.733445,78534562.6888549,2828048160.5337033,301612568.52109957,0.014436964931995236,0.03616459856881756,0.00010856643351028255,2024-09-22
600,2962240697.29388,4820057758.531728,765931592.4316361,2765849664.625809,184321622.06535506,3146247894.1767945,78477990.92786641,2851722045.7652063,292479355.02532566,0.014666712361042526,0.03696425921368236,0.00010850395413473377,2024-09-23
601,2969099263.430619,4878391081.680234,769813199.1294512,2797909581.8900204,185914936.42398727,3146943060.3485055,78436689.94670363,2911047067.690624,292008646.62341815,0.014592520604280904,0.03793806572195772,0.0001071911736995166,2024-09-24
602,2936973190.069644,4889844471.873416,781102499.6625501,2812053738.816462,192540359.4620397,3107799573.5382676,78578924.18801992,2959900936.7354703,301334331.46636254,0.014395888736719868,0.03945520556858413,0.00010453639003388924,2024-09-25
603,3065263125.629149,4944097129.371118,785672624.5680735,2849680517.0291505,179140198.39253086,3150676257.867246,79802280.45359212,2985014212.9104643,320201410.1194661,0.015414343175605196,0.05663415983788097,0.00010388290090858675,2024-09-26
604,3064368758.2849956,5020548987.522156,789825404.3361669,2855767247.818718,178544577.5683989,3128716248.591885,79596959.17807952,2923890139.8978925,413373002.67815775,0.015231346008622618,0.03983802427511654,9.283651502812703e-05,2024-09-27
605,3107383597.2289643,5024413662.998602,806391943.8388294,2868534502.839702,182626643.72189853,3134920118.01788,79457854.18426466,2988163304.717314,394607003.28699154,0.0151323237343356,0.039935962965753184,9.246246222266326e-05,2024-09-28
606,3101621529.137307,5042274753.216127,809450835.3064662,2882002286.38864,182066020.23727962,3101941241.3609943,79883536.04429425,2990051996.2323527,396667030.99607766,0.015001072028271254,0.042098854383347276,9.366069143549421e-05,2024-09-29
607,3124068448.173738,5047277139.554136,802689354.5745221,2890654662.0130486,182900955.9300942,3047362211.09092,79746444.40704553,3002419114.1395874,397103948.7194386,0.015243795111910515,0.061166525791162475,9.256706763789189e-05,2024-09-30
608,3156824507.1072097,5013009850.975044,819120427.0945879,2897942353.7725563,188933351.751624,3076141331.5573277,80359129.50298198,3049055991.915217,306735834.8706935,0.01562002959046021,0.07340573538365304,0.00010291469574648654,2024-10-01
609,3166151962.365745,4984675421.222152,808546899.5262499,2896202554.178102,188412321.91693082,3113953772.410455,80138393.28444377,3045968021.545575,292377303.2671392,0.015712929816757343,0.046759391227204836,0.00010159577623342941,2024-10-02
610,3153598222.5759244,4950806903.290321,804057773.6083089,2892634880.975426,200361426.46369743,3101784729.4634247,81640326.33947311,3031275968.1598687,286459454.1595168,0.015609847728905862,0.04185694876339776,0.00010341280852524012,2024-10-03
611,3117789070.995397,4933607096.042832,805714445.9943315,2897218609.189593,186545667.46766293,3109822215.2197456,80638708.25813106,3031462008.0696907,290077951.39902973,0.01726077925953686,0.0412692781483791,0.0001000446389920602,2024-10-04
612,3101789417.4145875,4929256013.803093,816316714.7310032,2858457862.5667377,188858444.58570936,3116121429.357072,81203718.6879492,2955944711.1093855,376780939.7669365,0.015551905926326956,0.03996569256037589,0.00010344878640411456,2024-10-05
613,3092797863.5557284,4936966457.635511,808215186.9456053,2872440260.0631504,185703665.49028143,3118476240.633718,80942752.44078982,2954354580.0898685,381831605.74844176,0.015285628352502372,0.04041076200275396,0.00010996073018602618,2024-10-06
614,3129369118.101927,4933147121.117935,812926939.8282894,2978486651.409401,180565721.4450041,3116697731.4362097,80351830.34270702,3167660764.795268,293079275.27743036,0.015859961807465964,0.072036495084864,0.00010064194966657827,2024-10-07
615,3144262249.182429,4926858015.990775,819183875.3578227,2964136480.51782,182544864.0738414,3101404158.251434,80164596.29888733,3123343013.6103187,289032824.91419154,0.034101943523902147,0.1047270944523404,0.00010268961160434567,2024-10-08
616,3083815014.6339855,4901506636.114512,807400259.1424112,2951403831.442684,213857059.70840153,3177378452.6581445,78000771.27334021,3049984057.981231,288665460.07438785,0.025420005093947987,0.0790228560031518,0.00010024261071635721,2024-10-09
617,3052981603.728198,4900183688.14561,822796660.7489818,2935815469.4940133,221641562.53914267,3180077260.079946,77567852.87695412,2980857775.0896163,289344877.6333944,0.015310956975937682,0.09618868864229638,0.00010231047541422676,2024-10-10
618,3113813020.5946608,4937279398.3627825,810942534.2990259,2967145436.6206546,220449662.11299238,3170373701.6344686,78043459.74289706,3061438149.7830105,290230305.39395165,0.015751745993386926,0.1238966159395092,0.00010078823297055489,2024-10-11
619,3110121403.573566,4956948472.134163,816832505.2747085,2897001911.0074716,224560713.24642137,3176831665.0775537,80376195.40922348,3047472384.1119204,294079778.0991831,0.015630740974118016,0.03978048066539662,0.0001058214827153552,2024-10-12
620,3111377093.8422484,4958644946.617096,819672061.3854989,2910523825.4470615,244013517.69900355,3187621830.4287996,80772330.08286613,3070197090.012296,294618777.45076317,0.015586507506968435,0.038785377135116046,0.00010578007803679437,2024-10-13
621,3116994372.782314,5010721193.618699,803142743.9718853,3069197103.572503,247811492.78863636,3213623950.555225,86108858.87893698,3193144750.6589074,292118533.14213055,0.018567913031847096,0.1554825453843676,0.0001107281202778781,2024-10-14
622,3142750153.744119,5074198913.800544,806423386.415766,3073671595.594192,244107967.42358458,3213860200.7312455,84938652.08796838,3205460739.0589423,307965384.3353938,0.015260557895927264,0.0785887128879381,0.00010788826510375708,2024-10-15
623,3169736553.0311484,5106699237.425982,808135637.2568972,3104916003.5846276,279910182.090298,3223677918.894571,83867330.17038153,3183917602.5968866,308473590.26463294,0.015389700919965181,0.04361490149025029,0.0001066595038412223,2024-10-16
624,3179639976.7198095,5096358954.792761,854467802.9552083,3030006575.2809124,283579425.91942596,3232661577.9135404,84428287.55362399,3062905508.64745,482850899.4756663,0.015390000630681008,0.04025519167873002,8.549266699040082e-05,2024-10-17
625,3254062398.115516,5066398416.084977,910884012.4678684,3140077122.6385617,292012778.26469105,3223244220.0121727,85325934.54660493,3309393640.003505,305208009.78263825,0.015816424778943523,0.0793164328540247,0.0001052440774574759,2024-10-18
